src,dst,instance_limit,lambda_gbps,budget_ms,milp_full_cost,milp_full_sb,milp_fix1_cost,xron_vanilla_cost,xron_fairbatch_cost,milp_full_time,milp_fix1_time,xron_vanilla_time,xron_fairbatch_time
aws:us-east-1,azure:brazilsouth,4,10.0,1000.0,545.5755,2.211225392187014,545.5755,585.0252,585.0252,1.0556606670000122,0.8744061670000178,0.0007480840000084754,0.0006741660000102456
aws:us-east-1,azure:brazilsouth,4,12.0,100.0,727.4916000000002,1.983464565720606,727.4916000000002,744.8652,744.8652,0.8655049170000098,0.8248659580000037,0.0006658749999814972,0.0006146670000077847
aws:us-east-1,azure:brazilsouth,4,12.0,200.0,727.4916000000002,6.8413253683669915,727.4916000000002,744.8652,744.8652,0.8321631670000045,0.814503875000014,0.0006725840000001426,0.0006139160000202537
aws:us-east-1,azure:brazilsouth,4,12.0,300.0,703.4706,2.0559021474881263,703.4706,744.8652,744.8652,0.8283948330000044,0.802050749999978,0.0006919579999760117,0.000631166999994548
aws:us-east-1,azure:brazilsouth,4,12.0,500.0,699.858,2.5756227809930827,699.858,744.8652,744.8652,0.808541125000005,0.8284508330000051,0.0007411670000010417,0.0006460830000207807
aws:us-east-1,azure:brazilsouth,4,12.0,1000.0,699.1155,2.2121184729300865,699.1154999999999,744.8652,744.8652,0.8686425000000213,0.8279105000000015,0.0007376249999992979,0.0006708750000257169
aws:us-east-1,azure:brazilsouth,4,15.0,100.0,967.5215999999998,1.9963955144086398,967.5215999999998,977.6393999999999,977.6393999999999,0.8116746670000055,0.8078467920000207,0.0006647499999985484,0.0006178339999962645
aws:us-east-1,azure:brazilsouth,4,15.0,200.0,967.5215999999998,6.885926531818761,967.5216000000001,977.6393999999999,977.6393999999999,0.8338851249999948,0.8029059590000145,0.0006735409999976127,0.0006165409999994154
aws:us-east-1,azure:brazilsouth,4,15.0,300.0,942.9605999999999,2.059084763247263,942.9605999999999,977.6393999999999,977.6393999999999,0.8171390410000186,0.8225849590000109,0.0006874999999979536,0.0006279999999776464
aws:us-east-1,azure:brazilsouth,4,15.0,500.0,939.4596,2.578607599867496,939.4596,977.6393999999999,977.6393999999999,0.8155522909999888,0.8171287499999949,0.0007367499999872962,0.0006407909999950334
aws:us-east-1,azure:brazilsouth,4,15.0,1000.0,938.1217500000001,2.2130122753684525,938.1217500000001,977.6393999999999,977.6393999999999,0.8549668750000023,0.8088014999999871,0.0007425410000223565,0.0006764160000045649
aws:ap-northeast-1,azure:westeurope,1,1.0,100.0,,,,,,0.8113724579999939,0.8284248749999961,0.0006176250000180517,0.0
aws:ap-northeast-1,azure:westeurope,1,1.0,200.0,83.16,1.2744653571515414,83.16000000000001,122.31,111.221235,0.8088177090000102,0.8349873340000045,0.0006862500000011096,0.0006294169999989663
